"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"27","US_001585",40.9704999936191,-85.2063,"US",64,37.1316216218726,11.0812866982163,-0.0962948642058093,NA,59.5517173613165,69.1362154711129,78.3145498675885,"Humid continental",NA,NA,NA,NA,NA,NA
"28","US_002080",30.5371999884109,-91.1468999999999,"US",64,67.4361686665197,18.4877459919831,-0.0186871757377932,NA,108.177731571876,128.066712588485,148.929636452737,"Humid subtropical",NA,NA,NA,NA,NA,NA
"29","US_002198",46.8704999959816,-68.0173,"US",64,26.0413348699674,7.83051763143596,0.282073679881751,NA,50.6534694844044,70.3939140747063,99.8963478981674,"Humid continental",NA,NA,NA,NA,NA,NA
"30","US_002286",42.2122999941797,-71.1137,"US",64,32.3897950018678,10.0842506356317,0.172092142776926,NA,60.1039945820201,78.7026353282218,103.119540666994,"Humid continental",NA,NA,NA,NA,NA,NA
"31","US_002287",42.3605999942446,-71.0106,"US",64,30.8377901761642,8.04732200885306,0.217816712907733,NA,54.209064540566,71.107627900855,94.520360023187,"Humid continental",NA,NA,NA,NA,NA,NA
"32","US_002823",37.2396999917886,-93.3897,"US",64,42.5694730641457,12.303755258017,0.151449889051366,NA,75.5607144414097,96.9631450159666,124.386247766897,"Humid subtropical",NA,NA,NA,NA,NA,NA
"33","US_003253",40.9016999935872,-117.808,"US",64,9.08529580948062,2.37101283933523,0.159598153277342,NA,15.5049022568661,19.7256371829612,25.185830666681,"Arid cold",NA,NA,NA,NA,NA,NA
"34","US_003261",43.2048999946052,-71.50274,"US",64,28.5155672459272,6.78921375209429,0.150069430448114,NA,46.6902906048143,58.454050553962,73.5025716714009,"Humid continental",NA,NA,NA,NA,NA,NA
"35","US_003533",42.940799994494,-78.7358,"US",64,28.7202088328214,9.24373099505322,0.169315813046768,NA,54.0401490048094,70.9549094254407,93.0886771799224,"Humid continental",NA,NA,NA,NA,NA,NA
"36","US_003725",35.2235999907484,-80.9552,"US",64,40.5605826216533,10.956411388625,0.223299947897254,NA,72.5937242968054,95.9622854713752,128.54899470212,"Humid subtropical",NA,NA,NA,NA,NA,NA
"37","US_003797",35.8922999910947,-78.7819,"US",64,41.4460545831694,12.7794462837909,0.0882651764406842,NA,73.2595146030992,91.8493446251973,113.961764452309,"Humid subtropical",NA,NA,NA,NA,NA,NA
"38","US_004236",35.388899990834,-97.6006,"US",64,48.9533080900709,15.5604332838535,0.171510077098558,NA,91.6877148858097,120.338888917136,157.927315118185,"Humid subtropical",NA,NA,NA,NA,NA,NA
"39","US_004274",36.1993999912535,-95.8872,"US",64,48.6384093707698,15.9464947176511,0.219802542542254,NA,95.0627733638413,128.738238398204,175.504451156317,"Humid subtropical",NA,NA,NA,NA,NA,NA
"40","US_004776",41.7218999939619,-71.4325,"US",64,36.3824261223518,9.37017758196295,0.0663046438131926,NA,59.1231628641849,71.933554216504,86.7828581400018,"Humid continental",NA,NA,NA,NA,NA,NA
"41","US_004933",35.0336199906501,-85.20044,"US",64,41.2005353776282,10.8309061585414,0.151707157717227,NA,70.2513702033675,89.1055134103686,113.270793754736,"Humid subtropical",NA,NA,NA,NA,NA,NA
"42","US_005774",37.3212599918303,-79.20656,"US",64,36.636643850427,12.6479798674109,0.0758497202584071,NA,67.672695860885,85.4369181514158,106.26095798483,"Humid subtropical",NA,NA,NA,NA,NA,NA
"43","AU_001313",-29.7751999880659,151.0819,"AU",63,34.5941594002441,10.8295614082523,0.0996398516705236,NA,61.9130976534081,78.1813713127449,97.7930006910721,"Humid subtropical",NA,NA,NA,NA,NA,NA
"44","AU_001437",-33.8086999900189,148.7071,"AU",63,23.1528205906402,7.53420906677826,0.154729863153961,NA,43.4340036164782,56.6621700840528,73.6771030566564,"Humid subtropical",NA,NA,NA,NA,NA,NA
