station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp30_vs_PXR2,rp100_vs_PXR2
AU_000950,-21.52859999,149.0006,AU,839,0.836889134,0.279001709,0.007438303,38.3,56.3,68.7,82.1,Tropical,10,280,25,51.1864,25/07/1963 05:00,01/10/2014 00:00,-55.31507233,NA,-50.61483031
AU_000951,-20.04639999,147.2739,AU,226,0.839445523,0.29760481,-0.039518215,41.7,61.7,74.2,87.1,Tropical,86,120,6,25.47582,09/02/1968 00:00,01/08/1993 00:00,NA,NA,NA
AU_000952,-21.24499999,148.6717,AU,596,0.833311504,0.294731929,-0.011913523,40,59.6,72.5,86.2,Tropical,114,540,20,22.46292,14/12/1962 11:00,01/06/1985 00:00,NA,NA,NA
AU_000956,-21.44469999,148.5306,AU,596,0.833311504,0.294731929,-0.011913523,33.5,49.8,60.6,72,Tropical,114,540,20,27.82843,02/11/1970 17:00,01/09/1998 00:00,NA,NA,NA
AU_000957,-21.15579999,148.8692,AU,596,0.833311504,0.294731929,-0.011913523,43.9,65.3,79.4,94.4,Tropical,114,540,20,29.72245,10/10/1970 22:00,01/07/2000 00:00,NA,NA,NA
AU_000962,-21.20419999,148.5436,AU,596,0.833311504,0.294731929,-0.011913523,40.2,59.8,72.8,86.5,Tropical,114,540,20,42.88307,12/04/1972 00:00,01/03/2015 00:00,-51.59086022,NA,-43.8854278
AU_000967,-20.49249999,148.555,AU,275,0.849907472,0.245562487,0.03332304,41.9,59.7,72.5,86.8,Tropical,112,540,9,25.64625,07/12/1988 18:00,01/08/2014 00:00,NA,NA,NA
AU_000969,-22.19779999,150.0928,AU,839,0.836889134,0.279001709,0.007438303,31.9,46.9,57.2,68.4,Tropical,10,280,25,22.42471,30/05/1986 10:00,01/11/2008 00:00,NA,NA,NA
AU_000970,-20.01509999,148.2152,AU,226,0.839445523,0.29760481,-0.039518215,46.1,68.2,82.1,96.3,Tropical,86,120,6,27.55692,09/09/1987 21:00,01/04/2015 00:00,NA,NA,NA
AU_000974,-20.07809999,146.2614,AU,596,0.833311504,0.294731929,-0.011913523,39.7,59.1,72,85.6,Arid hot,114,540,20,31.33242,31/03/1964 21:00,01/08/1995 00:00,NA,NA,NA
AU_000977,-20.17499999,146.3128,AU,596,0.833311504,0.294731929,-0.011913523,37.1,55.2,67.2,79.9,Arid hot,114,540,20,18.24675,31/12/1972 10:00,01/04/1991 00:00,NA,NA,NA
AU_000978,-21.99469999,148.0308,AU,596,0.833311504,0.294731929,-0.011913523,36.6,54.5,66.3,78.8,Arid hot,114,540,20,26.47102,10/01/1986 12:00,01/07/2012 00:00,NA,NA,NA
AU_000980,-20.04639999,146.2708,AU,596,0.833311504,0.294731929,-0.011913523,33.1,49.3,60,71.3,Arid hot,114,540,20,21.32409,02/01/1993 10:00,01/05/2014 00:00,NA,NA,NA
AU_000984,-23.64999999,146.6406,AU,596,0.833311504,0.294731929,-0.011913523,29.2,43.5,52.9,62.9,Arid hot,114,540,20,51.78143,19/05/1963 21:00,01/03/2015 00:00,NA,NA,NA
AU_000985,-22.65219999,147.5583,AU,596,0.833311504,0.294731929,-0.011913523,31.8,47.3,57.5,68.4,Arid hot,114,540,20,42.13997,10/05/1972 10:00,01/07/2014 00:00,-45.90974799,NA,-31.78593311
AU_000986,-23.64549999,149.3308,AU,839,0.836889134,0.279001709,0.007438303,33.5,49.3,60.1,71.9,Arid hot,10,280,25,49.84052,28/04/1963 19:00,01/03/2013 00:00,-48.15121402,NA,-39.6404307
AU_000987,-26.35639999,150.0463,AU,427,0.821379898,0.288630641,0.040523107,29.9,44.9,55.9,68.2,Humid subtropical,139,240,14,42.77527,21/06/1972 09:00,01/04/2015 00:00,-35.23836664,NA,-29.54799496
AU_000990,-24.46189999,148.6261,AU,839,0.836889134,0.279001709,0.007438303,31,45.6,55.7,66.5,Humid subtropical,10,280,25,26.99555,02/08/1987 22:00,01/08/2014 00:00,NA,NA,NA
AU_000991,-24.12299999,148.0856,AU,839,0.836889134,0.279001709,0.007438303,37.8,55.5,67.7,80.9,Arid hot,10,280,25,45.37611,14/10/1969 10:00,01/03/2015 00:00,-53.11234375,NA,-44.6253659
AU_000993,-24.88189999,146.2564,AU,486,0.793790332,0.298448368,0.103846618,28.1,43.6,56.4,71.8,Arid hot,95,300,14,51.55818,09/08/1963 10:00,01/03/2015 00:00,-46.50536617,NA,-39.75191174
AU_000994,-25.64079999,149.7958,AU,839,0.836889134,0.279001709,0.007438303,36,52.9,64.5,77.1,Humid subtropical,10,280,25,42.49578,03/08/1972 11:00,01/02/2015 00:00,-54.71822906,NA,-51.0697196
AU_000995,-24.95859999,148.3744,AU,839,0.836889134,0.279001709,0.007438303,32.9,48.3,58.9,70.4,Arid hot,10,280,25,42.68697,22/06/1972 15:00,01/03/2015 00:00,-35.2371301,NA,-26.2422653
AU_000996,-23.49999999,148.15,AU,839,0.836889134,0.279001709,0.007438303,40,58.8,71.7,85.6,Arid hot,10,280,25,20.58042,01/08/1962 01:00,01/03/1983 00:00,NA,NA,NA
AU_000997,-22.39999999,147.5333,AU,596,0.833311504,0.294731929,-0.011913523,37.4,55.6,67.7,80.5,Arid hot,114,540,20,18.80972,09/11/1963 19:00,01/09/1982 00:00,NA,NA,NA
AU_000999,-23.46689999,148.1519,AU,839,0.836889134,0.279001709,0.007438303,30,44.1,53.8,64.3,Arid hot,10,280,25,26.49567,04/03/1983 12:00,01/09/2009 00:00,NA,NA,NA
AU_001003,-23.56939999,148.1756,AU,839,0.836889134,0.279001709,0.007438303,34.6,50.8,62,74,Arid hot,10,280,25,22.89665,07/08/1992 01:00,01/07/2015 00:00,NA,NA,NA
AU_001004,-22.42689999,147.5483,AU,596,0.833311504,0.294731929,-0.011913523,34.5,51.4,62.5,74.3,Arid hot,114,540,20,31.93441,25/04/1983 00:00,01/04/2015 00:00,-41.50750294,NA,-39.04592674
AU_001006,-24.25909999,144.4406,AU,569,0.779194228,0.35252465,0.047501629,24.8,40.2,51.5,64.4,Arid hot,125,760,16,39.5527,11/09/1974 10:00,01/04/2014 00:00,-50.6162796,NA,-42.34251154
AU_001008,-23.43969999,144.2828,AU,569,0.779194228,0.35252465,0.047501629,26.3,42.4,54.4,68,Arid hot,125,760,16,50.47627,07/01/1965 14:00,01/07/2015 00:00,-52.34875028,NA,-55.10022864
AU_001010,-21.62909999,145.1166,AU,596,0.833311504,0.294731929,-0.011913523,30,44.6,54.3,64.6,Arid hot,114,540,20,43.54335,14/10/1971 20:00,01/05/2015 00:00,-45.69886255,NA,-37.29945316
AU_001011,-21.94999999,146.9517,AU,596,0.833311504,0.294731929,-0.011913523,32.4,48.3,58.7,69.8,Arid hot,114,540,20,19.86858,19/12/1965 01:00,01/11/1985 00:00,NA,NA,NA
AU_001012,-19.92249999,138.1214,AU,569,0.779194228,0.35252465,0.047501629,27.8,45,57.7,72.2,Arid hot,125,760,16,33.094,27/09/1964 11:00,01/11/1997 00:00,-52.61569046,NA,-49.49977946
AU_001014,-22.39079999,143.0386,AU,569,0.779194228,0.35252465,0.047501629,28.2,45.6,58.5,73.1,Arid hot,125,760,16,47.67876,26/09/1964 09:00,01/06/2012 00:00,-54.22300242,NA,-48.80978007
AU_001015,-22.91169999,139.9039,AU,569,0.779194228,0.35252465,0.047501629,22.2,35.9,46.1,57.6,Arid hot,125,760,16,50.47673,10/07/1964 10:00,01/01/2015 00:00,-28.21761176,NA,-22.45344858
AU_001017,-25.41999999,142.6594,AU,569,0.779194228,0.35252465,0.047501629,22.2,35.8,45.9,57.4,Arid hot,125,760,16,49.57358,03/10/1964 07:00,01/05/2014 00:00,-42.75629608,NA,-40.0467867
AU_001019,-24.37889999,150.5164,AU,839,0.836889134,0.279001709,0.007438303,35.1,51.7,63,75.3,Humid subtropical,10,280,25,58.56982,05/11/1937 10:00,01/06/1996 00:00,-50.45013378,NA,-43.63529756
AU_001022,-24.04279999,150.8211,AU,839,0.836889134,0.279001709,0.007438303,39.9,58.7,71.6,85.5,Humid subtropical,10,280,25,19.69005,24/04/1975 06:00,01/01/1995 00:00,NA,NA,NA
AU_001024,-23.62859999,150.3867,AU,839,0.836889134,0.279001709,0.007438303,38.8,57.1,69.6,83.2,Humid subtropical,10,280,25,42.25633,26/11/1972 22:00,01/03/2015 00:00,-51.08529984,NA,-49.35586878
AU_001025,-25.16939999,151.6375,AU,839,0.836889134,0.279001709,0.007438303,32.2,47.3,57.7,68.9,Humid subtropical,10,280,25,39.75086,01/07/1974 01:00,01/04/2014 00:00,-59.24473147,NA,-60.34058884
AU_001026,-23.37529999,150.4775,AU,839,0.836889134,0.279001709,0.007438303,34.3,50.5,61.6,73.5,Humid subtropical,10,280,25,75.74812,01/11/1939 01:00,01/08/2015 00:00,-39.48588887,NA,-34.87967934
AU_001027,-24.49349999,150.5709,AU,839,0.836889134,0.279001709,0.007438303,41.7,61.3,74.8,89.4,Arid hot,10,280,25,17.47935,07/10/1997 17:00,01/04/2015 00:00,NA,NA,NA
AU_001028,-24.95029999,150.0725,AU,839,0.836889134,0.279001709,0.007438303,32.4,47.7,58.2,69.5,Humid subtropical,10,280,25,38.99213,04/08/1951 04:00,01/08/1990 00:00,-44.62716406,NA,-42.287662
AU_001031,-23.85529999,151.2628,AU,839,0.836889134,0.279001709,0.007438303,38,55.9,68.2,81.5,Humid subtropical,10,280,25,53.3306,01/12/1961 01:00,01/04/2015 00:00,-47.31827779,NA,-40.29006855
AU_001032,-24.90689999,152.323,AU,839,0.836889134,0.279001709,0.007438303,39.4,58,70.7,84.5,Humid subtropical,10,280,25,51.24606,01/01/1964 10:00,01/04/2015 00:00,-41.14760384,NA,-32.44590351
AU_001033,-24.53329999,151.3833,AU,839,0.836889134,0.279001709,0.007438303,37.5,55.2,67.3,80.4,Humid subtropical,10,280,25,18.12126,18/03/1966 06:00,01/05/1984 00:00,NA,NA,NA
AU_001035,-25.68749999,150.8689,AU,839,0.836889134,0.279001709,0.007438303,32,47.1,57.4,68.6,Humid subtropical,10,280,25,28.0681,06/11/1969 04:00,01/12/1997 00:00,NA,NA,NA
AU_001037,-24.52719999,151.3814,AU,839,0.836889134,0.279001709,0.007438303,38.7,56.9,69.4,82.9,Humid subtropical,10,280,25,30.98494,05/04/1984 19:00,01/04/2015 00:00,NA,NA,NA
AU_001038,-25.25579999,152.2819,AU,839,0.836889134,0.279001709,0.007438303,36.6,53.8,65.6,78.4,Humid subtropical,10,280,25,35.49977,30/08/1979 18:00,01/03/2015 00:00,-39.58357959,NA,-33.00196998
AU_001041,-24.02129999,150.9603,AU,839,0.836889134,0.279001709,0.007438303,38.5,56.6,69.1,82.5,Humid subtropical,10,280,25,20.27139,21/11/1994 22:00,01/03/2015 00:00,NA,NA,NA
AU_001050,-27.62969999,152.7111,AU,342,0.814939064,0.280556285,0.077332895,33.6,50.6,63.9,79.5,Humid subtropical,107,60,10,53.33607,01/10/1961 01:00,01/02/2015 00:00,-34.73664177,NA,-24.14135963
AU_001052,-28.02059999,153.0131,AU,1117,0.834948484,0.285052462,0.001822803,30.8,45.5,55.5,66.3,Oceanic,120,160,33,46.26226,25/11/1967 18:00,01/03/2014 00:00,-41.90998697,NA,-34.62797376
AU_001056,-26.41809999,152.9128,AU,877,0.828163013,0.283189709,0.029100474,47.7,70.9,87.6,106,Humid subtropical,117,140,25,41.00114,01/12/1971 09:00,01/12/2012 00:00,-42.31094285,NA,-35.05739974
AU_001058,-27.19669999,152.8244,AU,877,0.828163013,0.283189709,0.029100474,36.2,53.8,66.4,80.4,Humid subtropical,117,140,25,29.29592,14/04/1969 17:00,01/08/1998 00:00,NA,NA,NA
AU_001060,-27.15329999,152.1683,AU,342,0.814939064,0.280556285,0.077332895,34.1,51.3,64.7,80.6,Humid subtropical,107,60,10,17.51335,26/02/1972 07:00,01/09/1989 00:00,NA,NA,NA
AU_001061,-27.54359999,152.3375,AU,342,0.814939064,0.280556285,0.077332895,33.7,50.7,64.1,79.7,Humid subtropical,107,60,10,58.73568,04/06/1956 20:00,01/03/2015 00:00,-53.18357595,NA,-50.16257822
AU_001062,-26.18309999,152.6414,AU,877,0.828163013,0.283189709,0.029100474,38.5,57.3,70.7,85.7,Humid subtropical,117,140,25,51.13381,13/05/1963 10:00,01/07/2014 00:00,-49.05390132,NA,-43.27570024
AU_001063,-27.81059999,152.6653,AU,342,0.814939064,0.280556285,0.077332895,31,46.6,58.9,73.3,Humid subtropical,107,60,10,44.52179,22/01/1971 11:00,01/08/2015 00:00,-48.20800125,NA,-45.65997196
AU_001064,-27.61169999,152.7608,AU,342,0.814939064,0.280556285,0.077332895,33.4,50.2,63.5,79,Humid subtropical,107,60,10,18.72918,08/06/1975 05:00,01/03/1994 00:00,NA,NA,NA
AU_001065,-26.66389999,152.4608,AU,877,0.828163013,0.283189709,0.029100474,34.8,51.7,63.8,77.3,Humid subtropical,117,140,25,27.93338,25/02/1972 09:00,01/02/2000 00:00,NA,NA,NA
AU_001066,-26.59559999,152.7281,AU,877,0.828163013,0.283189709,0.029100474,36.7,54.6,67.4,81.6,Humid subtropical,117,140,25,34.16256,03/07/1981 04:00,01/09/2015 00:00,-31.39504382,NA,-20.83869265
AU_001067,-26.08579999,152.2381,AU,877,0.828163013,0.283189709,0.029100474,36.4,54.2,66.9,81,Humid subtropical,117,140,25,43.141,11/12/1971 19:00,01/02/2015 00:00,-55.80917945,NA,-52.45254796
AU_001068,-26.55439999,151.8456,AU,877,0.828163013,0.283189709,0.029100474,36.8,54.7,67.5,81.8,Humid subtropical,117,140,25,37.74812,04/05/1963 13:00,01/02/2001 00:00,-54.46080092,NA,-53.63611752
AU_001071,-25.51609999,152.7156,AU,877,0.828163013,0.283189709,0.029100474,39.8,59.2,73.1,88.5,Humid subtropical,117,140,25,50.57529,02/08/1964 10:00,01/03/2015 00:00,-49.73204853,NA,-45.7979708
AU_001073,-28.03019999,152.5529,AU,342,0.814939064,0.280556285,0.077332895,36.4,54.8,69.2,86.1,Humid subtropical,107,60,10,50.33984,27/10/1964 10:00,01/03/2015 00:00,-43.76233612,NA,-41.06368036
AU_001076,-26.24219999,151.9425,AU,877,0.828163013,0.283189709,0.029100474,34.2,50.8,62.8,76,Humid subtropical,117,140,25,35.94741,20/03/1972 06:00,01/03/2008 00:00,-55.0375903,NA,-51.5103106
AU_001078,-27.89649999,153.3128,AU,1117,0.834948484,0.285052462,0.001822803,40.6,59.9,73.1,87.3,Humid subtropical,120,160,33,17.07073,04/06/1998 23:00,01/07/2015 00:00,NA,NA,NA
AU_001079,-28.21109999,152.865,AU,1117,0.834948484,0.285052462,0.001822803,34.6,51.1,62.4,74.5,Humid subtropical,120,160,33,49.51996,22/11/1965 21:00,01/06/2015 00:00,-48.73479304,NA,-44.58624766
AU_001082,-28.22639999,153.2786,AU,1117,0.834948484,0.285052462,0.001822803,40.9,60.5,73.8,88.1,Humid subtropical,120,160,33,38.24675,02/10/1965 10:00,01/01/2004 00:00,-54.7156635,NA,-50.59851262
AU_001083,-27.96949999,153.1954,AU,1117,0.834948484,0.285052462,0.001822803,39.5,58.3,71.1,84.9,Oceanic,120,160,33,42.83938,28/05/1972 23:00,01/04/2015 00:00,-51.12966977,NA,-47.32893961
AU_001087,-27.47779999,153.0306,AU,314,0.824143299,0.274359578,0.060828591,37,55,68.7,84.4,Humid subtropical,6,20,8,86.57803,02/01/1908 10:00,01/08/1994 00:00,-46.7629932,NA,-46.20996272
AU_001089,-27.41179999,153.0457,AU,314,0.824143299,0.274359578,0.060828591,38.3,56.9,71,87.3,Humid subtropical,6,20,8,37.44924,18/11/1971 17:00,01/05/2009 00:00,-48.89429038,NA,-45.14900389
AU_001090,-27.41779999,153.1142,AU,314,0.824143299,0.274359578,0.060828591,37.7,56,69.9,85.9,Humid subtropical,6,20,8,50.74937,31/05/1949 20:00,01/03/2000 00:00,NA,NA,NA
AU_001093,-27.36169999,152.8861,AU,314,0.824143299,0.274359578,0.060828591,33.8,50.2,62.7,77,Humid subtropical,6,20,8,36.57278,05/06/1967 20:00,01/01/2004 00:00,-42.25500365,NA,-35.53497309
AU_001096,-27.52779999,153.25,AU,877,0.828163013,0.283189709,0.029100474,38.5,57.2,70.6,85.5,Humid subtropical,117,140,25,49.0024,30/10/1964 22:00,01/11/2013 00:00,-44.12837305,NA,-37.8671733
AU_001099,-26.64309999,152.9392,AU,877,0.828163013,0.283189709,0.029100474,41.6,61.9,76.4,92.5,Humid subtropical,117,140,25,54.91285,02/01/1954 03:00,01/12/2008 00:00,-46.45753849,NA,-38.18145257
AU_001101,-27.33419999,152.7717,AU,342,0.814939064,0.280556285,0.077332895,36.6,55.1,69.6,86.7,Humid subtropical,107,60,10,47.4822,06/01/1968 04:00,01/07/2015 00:00,-44.52122053,NA,-42.35288731
AU_001104,-27.73539999,152.9443,AU,877,0.828163013,0.283189709,0.029100474,36.3,54,66.6,80.6,Humid subtropical,117,140,25,42.00342,29/06/1973 07:00,01/07/2015 00:00,-46.37376326,NA,-44.2678544
AU_001105,-27.02579999,152.5642,AU,877,0.828163013,0.283189709,0.029100474,32,47.5,58.7,71.1,Humid subtropical,117,140,25,30.62993,13/11/1959 11:00,01/07/1990 00:00,-45.70216202,NA,-43.0624947
AU_001106,-20.37249999,118.6317,AU,561,0.807174818,0.358667376,-0.041554176,24.9,39.3,48.3,57.5,Arid hot,28,920,21,62.52053,22/01/1953 10:00,01/08/2015 00:00,-48.86045862,NA,-43.9579602
AU_001108,-20.77669999,117.1456,AU,561,0.807174818,0.358667376,-0.041554176,24.2,38.2,47,55.9,Arid hot,28,920,21,48.63952,10/12/1966 11:00,01/08/2015 00:00,-55.0605913,NA,-51.64982502
AU_001109,-27.27109999,152.0642,AU,342,0.814939064,0.280556285,0.077332895,29.2,44,55.6,69.1,Humid subtropical,107,60,10,15.95049,19/07/1965 03:00,01/07/1981 00:00,NA,NA,NA
AU_001110,-26.58919999,152.7322,AU,877,0.828163013,0.283189709,0.029100474,39.8,59.1,73,88.3,Humid subtropical,117,140,25,18.10164,25/06/1963 10:00,01/08/1981 00:00,NA,NA,NA
AU_001112,-27.70939999,153.2014,AU,877,0.828163013,0.283189709,0.029100474,33.8,50.3,62,75.1,Humid subtropical,117,140,25,36.24561,03/05/1967 08:00,01/08/2003 00:00,-53.37606395,NA,-53.92519089
AU_001113,-20.85079999,120.6961,AU,561,0.807174818,0.358667376,-0.041554176,42.4,66.8,82.2,97.8,Arid hot,28,920,21,17.49144,05/08/1997 07:00,01/02/2015 00:00,NA,NA,NA
AU_001117,-25.65499999,151.745,AU,129,0.840060244,0.319179366,-0.082720497,37.4,55.9,66.6,77,Humid subtropical,158,540,4,19.7358,06/07/1995 13:00,01/04/2015 00:00,NA,NA,NA
AU_001119,-25.99629999,152.8335,AU,877,0.828163013,0.283189709,0.029100474,37.1,55.1,68.1,82.4,Humid subtropical,117,140,25,42.22621,07/01/1973 22:00,01/04/2015 00:00,-45.82656643,NA,-38.92101587
AU_001122,-27.53139999,153.1825,AU,314,0.824143299,0.274359578,0.060828591,35.6,53,66.1,81.3,Humid subtropical,6,20,8,43.36596,18/11/1971 15:00,01/04/2015 00:00,-49.56105686,NA,-45.48982639
AU_001123,-27.49999999,153.1,AU,314,0.824143299,0.274359578,0.060828591,37.8,56.2,70.1,86.2,Humid subtropical,6,20,8,17.28291,18/11/1971 11:00,01/03/1989 00:00,NA,NA,NA
AU_001124,-27.60809999,153.2381,AU,877,0.828163013,0.283189709,0.029100474,38.4,57.2,70.6,85.4,Humid subtropical,117,140,25,43.20306,19/11/1971 03:00,01/02/2015 00:00,-40.61638718,NA,-29.70307447
AU_001125,-27.39469999,152.9308,AU,314,0.824143299,0.274359578,0.060828591,36.1,53.7,67,82.4,Humid subtropical,6,20,8,34.205,18/11/1971 16:00,01/02/2006 00:00,-33.02695855,NA,-22.02705771
AU_001131,-25.86939999,152.3172,AU,877,0.828163013,0.283189709,0.029100474,36.2,53.8,66.4,80.4,Humid subtropical,117,140,25,42.94102,21/03/1972 20:00,01/03/2015 00:00,-37.11483999,NA,-31.42849564
AU_001142,-27.49729999,153.4078,AU,877,0.828163013,0.283189709,0.029100474,38.3,56.9,70.2,85,Humid subtropical,117,140,25,31.26626,24/01/1984 01:00,01/05/2015 00:00,NA,NA,NA
AU_001144,-28.04809999,153.2875,AU,1117,0.834948484,0.285052462,0.001822803,39.4,58.2,71,84.7,Oceanic,120,160,33,40.52396,21/09/1974 16:00,01/04/2015 00:00,-35.11363226,NA,-25.62642394
AU_001145,-28.10559999,153.3286,AU,1117,0.834948484,0.285052462,0.001822803,35.7,52.7,64.3,76.7,Humid subtropical,120,160,33,40.46042,13/11/1974 21:00,01/05/2015 00:00,-42.42768169,NA,-40.15478092
AU_001148,-28.11779999,153.4457,AU,1117,0.834948484,0.285052462,0.001822803,38.9,57.4,70,83.6,Humid subtropical,120,160,33,40.62731,13/11/1974 22:00,01/07/2015 00:00,-44.70063726,NA,-39.6988293
AU_001152,-27.69559999,152.9408,AU,877,0.828163013,0.283189709,0.029100474,35.7,53.1,65.5,79.3,Humid subtropical,117,140,25,38.95083,19/12/1975 06:00,01/12/2014 00:00,-49.24112725,NA,-46.79383607
AU_001153,-26.66139999,152.2003,AU,877,0.828163013,0.283189709,0.029100474,35.2,52.4,64.7,78.3,Humid subtropical,117,140,25,37.89824,06/08/1977 17:00,01/07/2015 00:00,NA,NA,NA
AU_001155,-28.17519999,152.6557,AU,1117,0.834948484,0.285052462,0.001822803,36.1,53.3,65.1,77.7,Humid subtropical,120,160,33,37.57632,02/12/1977 07:00,01/07/2015 00:00,-42.13917961,NA,-36.16382288
AU_001157,-27.64729999,153.1718,AU,877,0.828163013,0.283189709,0.029100474,40.8,60.6,74.8,90.6,Humid subtropical,117,140,25,26.02658,21/01/1989 20:00,01/02/2015 00:00,NA,NA,NA
AU_001167,-27.91359999,153.3657,AU,1117,0.834948484,0.285052462,0.001822803,40.2,59.4,72.4,86.4,Humid subtropical,120,160,33,23.07096,03/02/1992 09:00,01/03/2015 00:00,NA,NA,NA
AU_001169,-27.68389999,153.1947,AU,877,0.828163013,0.283189709,0.029100474,37.6,55.8,68.9,83.4,Humid subtropical,117,140,25,22.735,05/10/1992 02:00,01/07/2015 00:00,NA,NA,NA
AU_001170,-25.90069999,153.0891,AU,877,0.828163013,0.283189709,0.029100474,42.9,63.7,78.7,95.3,Humid subtropical,117,140,25,22.79352,14/06/1992 17:00,01/04/2015 00:00,NA,NA,NA
AU_001173,-27.48079999,153.0389,AU,314,0.824143299,0.274359578,0.060828591,44.1,65.6,81.9,100.6,Humid subtropical,6,20,8,15.57027,05/01/2000 00:00,01/08/2015 00:00,NA,NA,NA
AU_001183,-27.93169999,151.9058,AU,1117,0.834948484,0.285052462,0.001822803,31.7,46.8,57.1,68.1,Humid subtropical,120,160,33,42.36607,19/09/1972 20:00,01/02/2015 00:00,-50.40864327,NA,-45.66972094
AU_001184,-28.20609999,152.1003,AU,1117,0.834948484,0.285052462,0.001822803,26.8,39.7,48.4,57.7,Humid subtropical,120,160,33,49.11488,18/02/1952 20:00,01/04/2001 00:00,-42.72441526,NA,-33.30718872
AU_001185,-28.33439999,152.2953,AU,1117,0.834948484,0.285052462,0.001822803,28.1,41.5,50.7,60.5,Humid subtropical,120,160,33,42.59617,24/09/1972 19:00,01/05/2015 00:00,-35.85894818,NA,-28.63230727
AU_001187,-28.00919999,151.5861,AU,299,0.831133496,0.266181895,0.054882504,25.5,37.5,46.5,56.7,Humid subtropical,144,240,9,37.75496,01/03/1959 01:00,01/12/1996 00:00,-41.11091584,NA,-34.52270296
AU_001193,-28.85439999,151.1681,AU,299,0.831133496,0.266181895,0.054882504,27.8,40.9,50.7,61.9,Humid subtropical,144,240,9,42.50023,29/09/1972 20:00,01/04/2015 00:00,-44.90837264,NA,-37.91972105
AU_001195,-28.57249999,150.7542,AU,299,0.831133496,0.266181895,0.054882504,23.9,35.2,43.6,53.3,Humid subtropical,144,240,9,42.75576,29/05/1969 12:00,01/03/2012 00:00,-48.3953973,NA,-45.47023924
AU_001196,-28.16719999,150.6475,AU,427,0.821379898,0.288630641,0.040523107,29.1,43.7,54.3,66.3,Humid subtropical,139,240,14,39.05031,10/02/1973 22:00,01/03/2012 00:00,-59.2042918,NA,-56.86036702
AU_001197,-27.18639999,151.2553,AU,427,0.821379898,0.288630641,0.040523107,29.3,44,54.8,66.9,Humid subtropical,139,240,14,32.95676,17/03/1959 14:00,01/03/1992 00:00,-42.36533071,NA,-36.86777714
AU_001198,-28.62169999,151.9533,AU,1117,0.834948484,0.285052462,0.001822803,24,35.4,43.2,51.6,Oceanic,120,160,33,49.41273,01/11/1965 01:00,01/04/2015 00:00,-39.50469555,NA,-31.60987102
AU_001202,-27.40339999,151.7413,AU,129,0.840060244,0.319179366,-0.082720497,32.3,48.4,57.6,66.7,Humid subtropical,158,540,4,42.08681,29/06/1973 20:00,01/08/2015 00:00,-43.19879891,NA,-40.61032738
AU_001205,-28.96529999,151.47,AU,299,0.831133496,0.266181895,0.054882504,29.7,43.6,54.1,66,Oceanic,144,240,9,25.46543,11/01/1990 19:00,01/07/2015 00:00,NA,NA,NA
AU_001206,-28.21439999,151.9194,AU,1117,0.834948484,0.285052462,0.001822803,35.7,52.7,64.3,76.8,Humid subtropical,120,160,33,28.5875,30/04/1986 11:00,01/12/2014 00:00,NA,NA,NA
AU_001207,-28.42249999,151.213,AU,299,0.831133496,0.266181895,0.054882504,29.4,43.2,53.6,65.4,Humid subtropical,144,240,9,38.64807,06/10/1976 20:00,01/06/2015 00:00,-47.26137846,NA,-44.0462969
AU_001209,-27.56669999,151.885,AU,342,0.814939064,0.280556285,0.077332895,27.7,41.7,52.7,65.5,Humid subtropical,107,60,10,27.07906,02/01/1957 10:00,01/02/1984 00:00,NA,NA,NA
AU_001211,-27.14939999,151.2894,AU,427,0.821379898,0.288630641,0.040523107,31.8,47.8,59.5,72.6,Humid subtropical,139,240,14,27.564,07/08/1985 07:00,01/03/2013 00:00,NA,NA,NA
AU_001212,-27.38249999,151.9244,AU,342,0.814939064,0.280556285,0.077332895,29.2,44,55.6,69.1,Humid subtropical,107,60,10,23.72074,11/09/1991 01:00,01/06/2015 00:00,NA,NA,NA
AU_001213,-28.52109999,150.3256,AU,427,0.821379898,0.288630641,0.040523107,25.2,37.8,47.1,57.5,Humid subtropical,139,240,14,23.57643,05/07/1991 18:00,01/02/2015 00:00,NA,NA,NA
AU_001214,-27.16049999,151.2634,AU,427,0.821379898,0.288630641,0.040523107,30,45.1,56.1,68.5,Humid subtropical,139,240,14,22.42859,26/01/1992 00:00,01/07/2014 00:00,NA,NA,NA
AU_001221,-27.34099999,150.0621,AU,427,0.821379898,0.288630641,0.040523107,28.6,42.9,53.3,65.1,Humid subtropical,139,240,14,45.87839,14/07/1969 23:00,01/06/2015 00:00,-38.94075468,NA,-34.1336
AU_001223,-28.48719999,149.4699,AU,427,0.821379898,0.288630641,0.040523107,25.8,38.7,48.2,58.8,Arid hot,139,240,14,40.91878,30/09/1972 11:00,01/09/2013 00:00,NA,NA,NA
